slug;title;description;cover_url;language;bunny_url
o-animal-de-estimacao-do-professor;O Animal de estimação do professor;Quando David Winters, um professor de literatura cínico e sedutor, encontra Catherine Hudson, uma aluna brilhante e protegida com metade de sua idade, o flerte intelectual entre eles acende um fogo proibido. O que começa como uma orientação acadêmica se transforma em um perigoso emaranhado de sedução, obsessão e traição. À medida que Catherine descobre os segredos por trás do exterior polido de David, ela é forçada a confrontar seus próprios desejos e as verdades obscuras enterradas em seu mundo de elite. Mas a paixão tem um preço - e quando as mentiras, o ciúme e a vingança irrompem, o amor se torna um jogo de apostas altas sem final garantido.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767469819132-mhpjtb.jpg;legendado;https://doramasplus.b-cdn.net/Animal%20de%20estima%C3%A7%C3%A3o%20do%20Professor.mp4
coracao-em-cativeiro;Coração em Cativeiro;Ela não planejou se apaixonar — muito menos dentro de uma situação que não lhe dava escolha. Mas o coração em cativeiro descobriu que algumas prisões são construídas com o mesmo material que os sonhos.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767534248077-gyzzf4.jpg;legendado;https://doramasplus.b-cdn.net/Cora%C3%A7%C3%A3o%20em%20Cativeiro.mp4
a-amante-secreta-do-poderoso-chefao;A Amante secreta do Poderoso Chefão;Cate achava que seu romance com Nick, herdeiro da máfia, era um novo começo — até a noite em que planejava entregar-lhe tudo, apenas para encontrar James em sua cama. Implacável, poderoso. Em uma noite, seu mundo desmoronou. Em uma festa no dia seguinte, a verdade a atinge com força: ela dormiu com o homem que governa o submundo — e que é o pai de seu namorado.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767473205642-hh38j.jpg;dublado;https://doramasplus.b-cdn.net/A%20Amante%20secreta%20do%20Poderoso%20Chef%C3%A3o.mp4
marido-pobre-era-bilionario;Marido pobre era Bilionário! ;"A Jasmin descobriu por acaso que seu marido ""pobre"" era, na verdade, um herdeiro bilionário. Ela o viu dando joias caríssimas a outra mulher, que a desprezou. Em vez de implorar, Jasmin respondeu com os papéis do divórcio";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767473620129-1lor9q.jpg;legendado;https://doramasplus.b-cdn.net/Marido%20pobre%20era%20Bilion%C3%A1rio!.mp4
coracoes-roubados;Corações Roubados;Uma ladra experiente e uma policial implacável estão atrás de uma lista com a identidade secreta de centenas de informantes, ao mesmo tempo em que ambas se encontram na mira de um sádico assassino;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767534998854-53zlqm.jpg;legendado;https://doramasplus.b-cdn.net/Cora%C3%A7%C3%B5es%20Roubados.mp4
acorrentada-pelo-amor-dela;Acorrentada pelo amor Dela;"Leslie, uma mulher doce e inocente

desesperada para salvar sua mãe, consegue uma entrevista de emprego em uma prestigiada casa de moda. Mas, em vez de um trabalho comum de escritório, ela entra na toca de Margaret Akroyd -uma CEO linda, rica e poderosa, com uma vida secreta sombria. O que começa como uma entrevista de emprego desconfortável rapidamente se transforma em um relacionamento intenso e manipulador, repleto de sedução, controle, segredos e perigo.";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767535506285-4tntod.jpg;legendado;https://doramasplus.b-cdn.net/Acorrentada%20pelo%20amor%20Dela.mp4
meu-amante-bilionario-e-nosso-amor-esquecido-my-billionaire-lover-and-our-forgotten-love;Meu Amante bilionário e nosso amor Esquecido/ My Billionaire lover and our Forgotten Love;Charlotte, uma ex-bailarina com amnésia, tem sua vida virada de cabeça para baixo quando o CEO autoritário Benjamin aparece justamente quando ela está prestes a se casar com seu namorado, William. A insistência de Benjamin e uma inexplicável sensação de familiaridade perturbam a vida pacífica de Charlotte, despertando fragmentos de suas memórias perdidas.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767536459691-fte2bl.jpg;legendado;https://doramasplus.b-cdn.net/Meu%20Amante%20bilion%C3%A1rio%20e%20nosso%20amor%20Esquecido%2C%20My%20Billionaire%20lover%20and%20our%20Forgotten%20Love.mp4
o-ultimo-eco-do-dragaoascensao-do-rejeitado-da-humilhacao-ao-poder;O Último Eco do Dragão(Ascensão do Rejeitado: Da Humilhação ao Poder);Filho bastardo da poderosa Casa D’Arken, Elias foi expulso e esquecido para o cemitério Arkendria. Durante dez anos, viveu entre os mortos, suportando o desprezo e a vergonha. Mas o destino muda quando ele prova um elixir proibido e desperta o poder ancestral adormecido em sua espinha, o Espinho Dragão. No Grande Torneio de Arkendria, Elias surpreende o mundo, mas é novamente oprimido. A anciã Lysandra Vehl, da Ordem Celestia, o reprime diante de todos, e seu próprio pai o expulsa de casa. À beira da morte, a velha guardiã do cemitério revela sua verdadeira identidade. Ela subjuga com facilidade todos os poderosos, e até o Grande Mestre Supremo da Ordem Seraphine se ajoelha diante dela, chamando-a de “senhora”. Na Escadaria do Dragão Celestial, Elias D’Arken avança, cinco degraus por vez, esmagando os prodígios que ousam o desafiar. Ao alcançar o nonagésimo nono nível, o próprio Caminho Celestial responde ao seu chamado. O Soberano dos Demônios desce dos céus, e a velha guardiã, de cabelos brancos, abre asas de fênix e ergue a espada para o firmamento: — Neste vasto universo, quem ousa ferir meu discípulo? Assim tem início o confronto supremo, que atravessa os três reinos — humano, demoníaco e celestial. m;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767623079949-l4q0om.jpg;dublado;https://doramasplus.b-cdn.net/O%20Ultimo%20eco%20do%20Dragao.mp4
a-splendida-renascenca-da-ex-esposa;A Splêndida Renascença da Ex-Esposa;Ela foi descartada como esposa — e renasceu como uma força que ninguém reconhece. A ex-esposa que subestimaram retorna transformada, mais esplêndida do que nunca, pronta para reescrever cada capítulo da sua história.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767474558520-y8o5kd.jpg;legendado;https://doramasplus.b-cdn.net/A%20Spl%C3%AAndida%20Renascen%C3%A7a%20da%20Ex-Esposa.mp4
minhas-lagrimas-sao-aguas-passadas;Minhas Lágrimas são Águas Passadas;Cada lágrima que ela chorou foi real — e cada uma delas agora era água passada. Seguir em frente não foi fácil, mas descobriu que o rio que se formou com as lágrimas era largo o suficiente para levá-la a um lugar muito melhor.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1768748945756-9iu1sf.jpg;dublado;https://doramasplus.b-cdn.net/Minhas%20L%C3%A1grimas%20s%C3%A3o%20%C3%81guas%20Passadas.mp4
capa-mal-julgada-punicao-bem-merecida;Capa mal Julgada, Punição bem Merecida;Olívia, filha única de Renan, o homem mais rico do país, retorna do exterior. A secretária e amante de Renan vai ao aeroporto para agradá-la com um reagente médico valioso. Por acaso, o frasco se quebra quando Olívia tenta parar um carro. Furiosa, a mulher descarrega sua raiva na jovem sem saber quem ela realmente é. Assim, por uma ironia cruel do destino, comete um erro que a fará se arrepender pelo resto da vida.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767623802648-90ui8.jpg;legendado;https://doramasplus.b-cdn.net/CAPA%20MAL%20JULGADA%2C%20PUNI%C3%87%C3%83O%20BEM%20MERECIDA.mp4
encontro-do-destino;Encontro do Destino;Grace Miller e seu filho Leo se envolveram com a rica família Lancaster, desencadeando disputas de paternidade, casamentos forçados e traições, até que um teste de DNA durante o aniversário de Baldwin revelou a verdade, resolveu os conflitos e finalmente uniu a família.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767624221543-evrpy.jpg;dublado;https://doramasplus.b-cdn.net/Encontro%20do%20Destino.mp4
irmas-renascidas-maridos-trocados;Irmãs Renascidas Maridos Trocados;Isabella se casou com a família do Grupo Miller, parecendo ter sucesso, enquanto sua irmã Stella a assassinou em seu aniversário de casamento. Reencarnada no momento da escolha do marido, elas trocaram de maridos. Isabella se casou com um homem aparentemente pobre, que na verdade era o Vincenzo — o poderoso chefe da máfia que secretamente a protegia —, finalmente tornando-a a esposa do chefe.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767624736399-6od65e.jpg;dublado;https://doramasplus.b-cdn.net/Irm%C3%A3s%20Renascidas%20Maridos%20Trocados.mp4
fria-no-corpo-fogo-na-alma;Fria no corpo fogo na Alma;O corpo dela dizia não, mas a alma ardia de um jeito que nenhuma frieza conseguia disfarçar. Por baixo de cada recusa havia um desejo tão intenso que era impossível ignorar — e ele foi o único que se recusou a acreditar na versão fria.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767625138118-2734fp.jpg;dublado;https://doramasplus.b-cdn.net/Fria%20no%20corpo%20fogo%20na%20Alma.mp4
a-virgem-e-o-bilionario;A Virgem e o Bilionário;Desesperada para salvar sua mãe doente, Cindy Parks faz um acordo com a filha de seu chefe, Nikki Jenkins. Lá, ela deve fingir ser Nikki e entregar sua virgindade ao bilionário Charles Kane. Nikki usa esse truque para induzir Charles a se casar com ela, mas, quando ela adoece, Cindy é mais uma vez forçada a fingir e a entrar em cena como uma;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767628564913-ezahwx.jpg;dublado;https://doramasplus.b-cdn.net/A%20Virgem%20e%20o%20Bilion%C3%A1rio.mp4
meu-ceo-meu-milagre;Meu ceo meu Milagre;Ela não esperava milagres — e ele chegou como CEO, não como anjo. Mas o que aconteceu entre eles tinha a mesma probabilidade de ambos: próxima de zero, completamente real e impossível de explicar racionalmente.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767627729779-y7nrg.jpg;dublado;https://doramasplus.b-cdn.net/Meu%20ceo%20meu%20Milagre.mp4
princesa-mas-so-no-papel;Princesa, Mas só no Papel;No papel, ela é uma princesa. Na vida real, é tudo menos isso. Entre responsabilidades que não pediu e um título que pesa demais, ela tenta descobrir quem é fora das expectativas que todos têm sobre ela.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767629575776-6h40b.jpg;legendado;https://doramasplus.b-cdn.net/Princesa%2C%20Mas%20s%C3%B3%20no%20Papel.mp4
troquei-meu-ex-pelo-tio-bilionario-dele-swapped-my-ex-for-his-billionaire-uncle;Troquei meu ex pelo tio Bilionário Dele/ Swapped my ex for his Billionaire Uncle;Nina sonhava em se casar com Evan, até que uma traição levou ao divórcio e à desconfiança no amor. Agora, seu tio Damon a corteja intensamente, embora ela resista a criar laços com a família do ex.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767630416631-b5ylb.jpg;legendado;https://doramasplus.b-cdn.net/Troquei%20meu%20ex%20pelo%20tio%20Bilion%C3%A1rio%20Dele%20Swapped%20my%20ex%20for%20his%20Billionaire%20Uncle.mp4
seu-amor-foi-uma-sombra;Seu Amor foi uma Sombra;Dois anos de casamento. Um marido distante. E uma verdade: ele sempre amou a meia-irmã. Usada como capa, Charlote expõe o jogo aos dois e some.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767631493310-76y19.jpg;dublado;https://doramasplus.b-cdn.net/Seu%20Amor%20foi%20uma%20Sombra.mp4
o-herdeiro-que-me-perseguiu;O Herdeiro que me Perseguiu;Sem Sinopse O Herdeiro que me Perseguiu;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1774647225492-4hmp3t.jpg;dublado;https://doramasplus.b-cdn.net/O%20Herdeiro%20que%20me%20Perseguiu.mp4
vendida-a-quem-me-amava;Vendida a Quem me Amava;Sem Sinopse Vendida a Quem me Amava assistir online;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1775398599845-ugwep2.jpg;legendado;https://doramasplus.b-cdn.net/Vendida%20a%20Quem%20me%20Amava.mp4
o-invencivel-tardio;O Invencível Tardio;Sem Sinopse O Invencível Tardio assistir online;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1775400212722-jiukwg.jpg;legendado;https://doramasplus.b-cdn.net/O%20Invenc%C3%ADvel%20Tardio.mp4
chute-de-ouro;Chute de Ouro ;Sem Sinopse Chute de Ouro Assistir Online;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1775769454079-neyip.jpg;dublado;https://doramasplus.b-cdn.net/Chute%20de%20Ouro%20.mp4
alavancada-no-jogo-a-patroa-de-cozinha-do-ceo;Alavancada no jogo: A Patroa de Cozinha do Ceo;Marta Lima cresceu nas montanhas com seu avô, o famoso Mestre Melo, e aprendeu a cozinhar como ninguém. Cansada das regras do avô, ela foge de casa. No caminho, salva Luiz Arruda, dono do Restaurante Imperial, e consegue um emprego na cozinha. Marta participa de degustações e do Campeonato dos Mestres Culinários em nome do restaurante. Com talento e coragem, ela vence desafios e ajuda a salvar o restaurante da falência.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767643413344-d126k.jpg;dublado;https://doramasplus.b-cdn.net/Alavancada%20no%20jogo%2C%20A%20Patroa%20de%20Cozinha%20do%20Ceo.mp4
a-ascensao-da-princesa-traida;A Ascensão da Princesa Traída;"Perdida na infância e reencontrada aos quinze anos, Joyce acreditou ter finalmente encontrado sua família. Mas, em vez disso, entrou em um pesadelo. Por trás de uma fachada perfeita, a filha adotiva Regina a incriminou por um crime que deixou Emily em estado vegetativo. A família não lhe dava nem sequer uma refeição decente. Sempre que havia um conflito, acreditavam na irmã, nunca nela. Pior ainda, Julian, o irmão de Emily — o único que a tratava como parente — sabia da verdade, mas a traiu, cego pela sua obsessão por Regina. A própria família falsificou depoimentos para fazê-la assumir a culpa pelo que a irmã adotiva havia feito.
Condenada à prisão, marcada e despedaçada, Joyce desapareceu por cinco longos anos. Nesse tempo, a família não a visitou uma única vez. E, atrás das grades, sofreu com constantes agressões, todas orquestradas por sua irmã. A sorte foi ter um amigo que sempre esteve ao seu lado. Desde que a conheceu no orfanato, ele a considerava como parte da sua família. Nunca imaginou que, depois de ser adotada, ela viveria tanto sofrimento. Ao descobrir que Joyce estava presa, moveu céus e terras para encontrar provas que pudessem limpar seu nome.
Cinco anos atrás, Joyce pediu ao melhor amigo que abrisse uma empresa, e o projeto foi um sucesso. Ele a convidou para assumir como CEO, e a companhia rapidamente superou o grupo de sua família. Ela voltou, agora como uma poderosa executiva — não para se reconciliar, mas para expor cada mentira e fazer sua família se afogar em arrependimento. Quando a imploraram para voltar, ela recusou sem sequer olhar para trás. ";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767644701516-mqxwa4.jpg;dublado;https://doramasplus.b-cdn.net/A%20Ascens%C3%A3o%20da%20Princesa%20Tra%C3%ADda.mp4
forca-secreta-da-esposa-gordinha;Força Secreta da Esposa Gordinha;Todo mundo via a gordinha discreta que ficava em segundo plano. Ninguém via a força secreta que ela carregava — até o momento em que precisou usá-la. E quando usou, o segundo plano ficou pequeno demais para contê-la.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767707850975-d8tlxc.jpg;dublado;https://doramasplus.b-cdn.net/For%C3%A7a%20Secreta%20da%20Esposa%20Gordinha.mp4
querido-voce-esta-frito;Querido você está Frito;A atriz pouco conhecida Yana Lima, para salvar a empresa da família, se vê obrigada a se casar com o magnata dos negócios Theo Queiroz. Antes do casamento, os dois nunca se encontraram pessoalmente e estabeleceram apenas três regras básicas, prometendo não interferir na vida um do outro. Após o casamento, Yana descobre por acaso que Theo é, na verdade, seu fã número um, conhecido como “Q”, que a apoiou silenciosamente durante cinco anos. Apesar de sua fachada fria e indiferente, Theo ajuda secretamente Yana a retomar sua carreira no entretenimento. Entre um casamento de conveniência e o apoio mútuo, os sentimentos de ambos começam a surgir naturalmente. No final, ao reconhecerem o amor verdadeiro que nutrem um pelo outro, eles se entregam à relação e caminham juntos rumo à felicidade.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767648059326-d6qjf.jpg;dublado;https://doramasplus.b-cdn.net/Querido%20voc%C3%AA%20est%C3%A1%20Frito.mp4
